Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4991;4989;86006;1557328.0;84495;0;17239.126077370216;312152.33513730206;null;-1;-1;-1;[ 43.419645141036675 56.580354858963325 ];
1;14991;14989;240081;4800401.0;231569;0;16017.145906998465;320261.5918340116;noop;1.293385E7;240081;53.87285957655958;[ 46.12714042344042 53.87285957655958 ];
2;10000;9983;173424;3283307.0;161969;0;17371.932284884304;328889.81268155866;( drop 4 );7462700.0;110383;67.60733083898789;[ 35.89756896392656 64.10243103607344 ];
3;10000;9969;159696;3197429.0;150159;0;16019.259705085766;320737.1852743505;noop;1.78451E7;270078;66.07387495464273;[ 34.98647430117223 65.01352569882778 ];
4;10000;9958;156971;3218596.0;139501;0;15763.305884715806;323217.1118698534;( drop 4 );1.8665E7;287295;64.96806418489706;[ 34.79782889833154 65.20217110166845 ];
5;10000;9966;175521;3182259.0;148770;0;17611.98073449729;319311.55930162553;noop;3.12733E7;462815;67.57192398690621;[ 28.16643022772204 71.83356977227795 ];
6;10000;9961;174518;3244269.0;134638;0;17520.128501154504;325697.1187631764;( drop 3 );1.107605E7;160395;69.0548333800929;[ 31.427417229168338 68.57258277083166 ];
7;10000;9965;159491;3302721.0;105075;0;16005.11791269443;331432.1123933768;noop;2.17981E7;319945;68.1307724765194;[ 32.79996990425792 67.20003009574208 ];
8;10000;9965;1002572;3054674.0;5063;0;100609.33266432513;306540.29101856495;( drop 5 );1.001316E8;1002836;99.84842985293707;[ 0.1648759390846742 99.83512406091532 ];
9;10000;9980;1289620;2584328.0;496;0;129220.44088176353;258950.7014028056;noop;2.290786E8;2292474;99.92636775815124;[ 0.013027093252275863 99.98697290674772 ];
10;10000;9986;2282022;2283359.0;102;0;228522.13098337673;228656.01842579612;( drop 6 );1.302931E8;1302931;100.0;[ 0.002147218563186507 99.99785278143682 ];
