Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4990;4987;26069;527779.0;24629;0;5227.391217164628;105830.96049729297;null;-1;-1;-1;[ 61.15692968660095 38.84307031339905 ];
1;14990;14986;86294;1808608.0;79588;0;5758.307753903643;120686.50740691312;( drop 4 );5173600.0;80485;64.28030067714481;[ 63.5698889841704 36.4301110158296 ];
2;10000;9994;65858;1428597.0;58095;0;6589.753852311387;142945.46728036823;noop;9575850.0;146342;65.43473507263806;[ 66.84609310941723 33.15390689058277 ];
3;10000;9984;70376;1313963.0;62522;0;7048.878205128205;131606.87099358975;( drop 4 );4365700.0;64048;68.16294029477892;[ 66.7400818460839 33.25991815391611 ];
4;10000;9984;79491;1550751.0;65416;0;7961.838942307692;155323.61778846153;noop;9815550.0;143538;68.38293692262675;[ 68.56059176510549 31.439408234894515 ];
5;10000;9980;82858;1505295.0;66215;0;8302.404809619238;150831.1623246493;( drop 4 );6499650.0;84575;76.85072420928171;[ 75.65352772212701 24.346472277872987 ];
6;10000;9981;88698;1606937.0;70811;0;8886.68470093177;160999.59923855326;noop;1.343485E7;173272;77.53618588115795;[ 78.19003810683442 21.809961893165575 ];
7;10000;9978;88426;1663074.0;71388;0;8862.096612547604;166674.08298256164;( drop 6 );1.792675E7;233080;76.91243349922773;[ 79.59140976635831 20.40859023364169 ];
8;10000;9982;90988;1677088.0;71889;0;9115.207373271889;168011.22019635345;noop;2.52428E7;324067;77.89376888112643;[ 80.40785598100848 19.592144018991515 ];
9;10000;9978;91520;1546235.0;68743;0;9172.17879334536;154964.42172780115;( drop 3 );1.36333E7;169299;80.52794168896449;[ 82.06894667832168 17.931053321678323 ];
10;10000;9977;98775;1592573.0;72132;0;9900.270622431593;159624.4362032675;noop;2.183545E7;268073;81.45337277532613;[ 83.03973677549988 16.960263224500128 ];
11;10000;9974;128928;1662371.0;77358;0;12926.40866252256;166670.44315219572;( drop 3 );1.29184E7;143456;90.05130492973456;[ 90.45979151154133 9.540208488458674 ];
12;10000;9969;147377;1849847.0;79220;0;14783.528939713111;185559.93580098305;noop;2.649775E7;290832;91.1101598173516;[ 92.14022540830659 7.859774591693412 ];
13;10000;9965;164185;2050388.0;71273;0;16476.166583040642;205758.95634721525;( drop 3 );2.058495E7;219146;93.93258375694742;[ 95.03426013338611 4.96573986661388 ];
14;10000;9981;215507;2407308.0;61263;0;21591.724276124638;241189.05921250375;noop;4.15242E7;434652;95.5343585212998;[ 97.1632011953208 2.8367988046791983 ];
15;10000;9978;229443;2486805.0;53015;0;22994.888755261574;249228.8033674083;( drop 6 );5.603205E7;583082;96.09634665450143;[ 97.7201309257637 2.2798690742363026 ];
16;10000;9983;273240;2646866.0;50059;0;27370.529900831414;265137.3334668937;noop;8.284135E7;856321;96.74100016232231;[ 98.1166739862392 1.8833260137607963 ];
17;10000;9982;338186;2988699.0;37360;0;33879.58324984973;299408.83590462833;( drop 7 );4.340495E7;440405;98.55689649300076;[ 98.85388514012999 1.1461148598700124 ];
18;10000;9981;390371;2994247.0;29119;0;39111.41168219617;299994.6899108306;noop;8.209005E7;830775;98.81141103186783;[ 99.09854984104864 0.9014501589513565 ];
19;10000;9981;570431;3214889.0;24917;0;57151.68820759443;322100.891694219;( drop 1 );7.109625E7;714854;99.45562310625667;[ 99.450064950888 0.5499350491119872 ];
20;10000;9987;671312;3135281.0;18976;0;67218.58415940723;313936.21708220686;noop;1.379865E8;1386250;99.53940486925158;[ 99.62945694401411 0.3705430559858903 ];
21;10000;9985;5355720;5369574.0;760;0;536376.564847271;537764.0460691036;( drop 5 );5.591468E8;5591468;100.0;[ 99.99613497344895 0.0038650265510519594 ];
