Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4990;4987;91636;1639274.0;86750;0;18374.97493483056;328709.44455584517;null;-1;-1;-1;[ 67.49148806146056 32.50851193853944 ];
1;14990;14987;260740;5147804.0;233417;0;17397.744712083804;343484.62000400346;( drop 5 );1.01607E7;147347;68.95763062702329;[ 67.9703919613408 32.0296080386592 ];
2;10000;9985;155995;3626967.0;111520;0;15622.934401602404;363241.5623435153;noop;2.067715E7;303341;68.16470572721788;[ 67.41594281868008 32.58405718131991 ];
3;10000;9972;159409;3027015.0;133424;0;15985.659847573204;303551.4440433213;( drop 3 );1.38164E7;182526;75.69551735095274;[ 74.99011975484446 25.009880245155543 ];
4;10000;9963;163928;3365152.0;143221;0;16453.67861086018;337764.930241895;noop;2.58566E7;346453;74.63234551295558;[ 73.44870918940022 26.551290810599774 ];
5;10000;9969;239853;3319081.0;167442;0;24059.885645501054;332940.21466546296;( drop 5 );2.263605E7;260898;86.76206793459512;[ 86.42168328100962 13.578316718990381 ];
6;10000;9966;201783;3348064.0;150379;0;20247.1402769416;335948.62532610877;noop;3.830155E7;462735;82.77210498449436;[ 77.61456614283661 22.385433857163388 ];
7;10000;9960;222702;3277138.0;153790;0;22359.63855421687;329029.9196787149;( drop 5 );7833500.0;98652;79.40538458419495;[ 78.80867706621405 21.191322933785955 ];
8;10000;9963;227631;3278404.0;150955;0;22847.636254140318;329057.91428284656;noop;2.62821E7;326282;80.5502602043631;[ 81.04651826860137 18.95348173139862 ];
9;10000;9959;2606254;2614281.0;755;0;261698.3632894869;262504.3679084245;( drop 5 );2.607488E8;2607488;100.0;[ 99.99029258084592 0.009707419154080915 ];
