Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4991;4989;95272;1706559.0;93600;0;19096.412106634598;342064.3415514131;null;-1;-1;-1;[ 36.69651104206903 63.30348895793097 ];
1;14991;14989;263641;5051588.0;248475;0;17588.965241176862;337019.681099473;noop;1.74726E7;263641;66.27421379830906;[ 33.72578620169094 66.27421379830906 ];
2;10000;9985;152452;2948991.0;136210;0;15268.102153229845;295342.1131697546;( drop 3 );2.03778E7;309193;65.90640797171993;[ 34.00644137171044 65.99355862828956 ];
3;10000;9970;164149;3315590.0;145972;0;16464.292878635908;332556.6700100301;noop;2.98784E7;473341;63.12235787730199;[ 42.1220963880377 57.8779036119623 ];
4;10000;9958;180977;3355968.0;154466;0;18174.030929905603;337012.2514561157;( drop 4 );1.388555E7;208708;66.53099066638558;[ 34.98566116136305 65.01433883863696 ];
5;10000;9962;177924;3378733.0;141643;0;17860.269022284683;339162.11604095565;noop;2.59688E7;386631;67.1668852213092;[ 32.08757671814932 67.91242328185068 ];
6;10000;9963;188654;3406589.0;148343;0;18935.461206463915;341924.0188698183;( drop 6 );1.20648E7;183805;65.63912842414516;[ 34.816913503026704 65.18308649697329 ];
7;10000;9968;178699;3479212.0;124377;0;17927.267255216695;349038.12199036917;noop;2.39158E7;362503;65.97407469731284;[ 33.681218137762386 66.31878186223761 ];
8;10000;9966;179928;3712818.0;148021;0;18054.184226369656;372548.46478025283;( drop 6 );9038200.0;170565;52.989769296162756;[ 47.56763816637766 52.43236183362234 ];
9;10015;9984;169407;3784240.0;112726;0;16967.84855769231;379030.4487179487;noop;1.85408E7;339971;54.536416341393824;[ 43.906686264440076 56.093313735559924 ];
10;10000;9969;168522;4026525.0;77818;0;16904.604273247067;403904.60427324707;( drop 6 );2.408005E7;459585;52.39520436915913;[ 42.980441722742434 57.019558277257566 ];
11;10000;9975;148852;3698740.0;55115;0;14922.50626566416;370801.00250626565;noop;3.25222E7;608436;53.452129722764596;[ 43.28426893827426 56.71573106172574 ];
12;10000;9977;189625;3426566.0;160648;0;19006.21429287361;343446.5270121279;( drop 2 );1.004955E7;191090;52.59066408498613;[ 48.12709294660514 51.87290705339486 ];
13;10000;9973;194887;3410799.0;155979;0;19541.461947257594;342003.30893412215;noop;1.951535E7;385990;50.55921137853312;[ 51.43493409001113 48.56506590998887 ];
14;10000;9969;190701;3423907.0;148786;0;19129.40114354499;343455.41177650716;( drop 2 );1.220935E7;280621;43.50832617658693;[ 60.881432189658156 39.118567810341844 ];
15;10000;9964;198162;3458262.0;142535;0;19887.796065837014;347075.6724207146;noop;2.057075E7;478782;42.964752225438716;[ 57.804725426671105 42.195274573328895 ];
16;10000;9961;205037;3719707.0;133613;0;20583.977512297963;373427.0655556671;( drop 2 );1.253945E7;279163;44.918022803881605;[ 52.827294585855235 47.172705414144765 ];
17;10000;9962;221124;3888743.0;118896;0;22196.747641035938;390357.65910459746;noop;2.310845E7;500286;46.1904790459857;[ 52.20283641757566 47.79716358242434 ];
18;10000;9965;233794;5233922.0;29353;0;23461.515303562468;525230.5067737079;( drop 6 );1.59206E7;302869;52.56596086096629;[ 46.43874522015107 53.56125477984893 ];
19;10000;9974;232200;5350766.0;6335;0;23280.529376378585;536471.4257068378;noop;2.81439E7;535068;52.59873511404158;[ 47.35831180017227 52.64168819982773 ];
20;10000;9978;245271;5302420.0;15462;0;24581.17859290439;531411.1044297455;( drop 7 );1.333625E7;248533;53.659876153267376;[ 46.70058832882811 53.29941167117189 ];
21;10000;9993;247367;5360674.0;1844;0;24754.02781947363;536442.9100370259;noop;2.600855E7;495911;52.44600341593552;[ 48.77570573277762 51.22429426722238 ];
22;10000;9995;326987;4555495.0;24241;0;32715.05752876438;455777.3886943472;( drop 7 );2.936105E7;335938;87.40020479969519;[ 12.040386926697392 87.9596130733026 ];
23;10000;9995;363730;4309889.0;5962;0;36391.1955977989;431204.5022511256;noop;6.463105E7;699667;92.37401506716766;[ 3.0324691391966567 96.96753086080334 ];
24;10000;9996;441788;4439232.0;1992;0;44196.47859143657;444100.8403361345;( drop 1 );5.74198E7;585352;98.09447990269103;[ 0.5575072206578721 99.44249277934213 ];
25;10000;9996;494917;4209864.0;1040;0;49511.50460184074;421154.8619447779;noop;1.06784E8;1080272;98.84917872535806;[ 0.25802306245289613 99.74197693754711 ];
26;10000;9997;537957;4872552.0;311;0;53811.84355306592;487401.42042612785;( drop 4 );6.88432E7;689934;99.78229801691177;[ 0.09294423160215408 99.90705576839784 ];
27;10000;9997;580465;4697923.0;169;0;58063.91917575272;469933.2799839952;noop;1.275684E8;1278918;99.7471299958246;[ 0.06400041346162129 99.93599958653837 ];
28;10000;9998;654004;5072664.0;86;0;65413.48269653931;507367.87357471493;( drop 7 );1.155455E8;1156318;99.92536655141579;[ 0.02125369263796552 99.97874630736203 ];
29;10000;9998;729287;4968081.0;41;0;72943.28865773155;496907.48149629927;noop;1.884624E8;1885597;99.9483983056825;[ 0.01604306672133193 99.98395693327866 ];
30;10000;9998;933353;4870503.0;28;0;93353.97079415883;487147.72954590915;( drop 5 );1.567724E8;1568122;99.97461932171093;[ 0.013928277939857696 99.98607172206015 ];
31;10000;9998;1014552;4328286.0;31;0;101475.4950990198;432915.18303660734;noop;2.6627745E8;2663320;99.97951804514666;[ 0.012419274714356682 99.98758072528564 ];
32;10000;9999;894161;4672485.0;28;0;89425.04250425042;467295.2295229523;( drop 1 );1.774408E8;1774716;99.98264511054163;[ 0.011631014996180777 99.98836898500382 ];
33;10000;9998;1009811;4259776.0;1;0;101001.30026005201;426062.8125625125;noop;3.0548535E8;3055285;99.98587693128464;[ 0.0011883411846375213 99.99881165881536 ];
34;10000;9998;1663515;3889723.0;1;0;166384.77695539108;389050.1100220044;( drop 3 );1.345614E8;1345614;100.0;[ 0.0019236375986991401 99.9980763624013 ];
