Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4991;4989;89392;1544290.0;87360;0;17917.81920224494;309538.9857686911;null;-1;-1;-1;[ 44.3887596205477 55.6112403794523 ];
1;14991;14989;258930;4741060.0;249861;0;17274.668089932617;316302.62192274333;noop;1.61237E7;258930;62.270497817943074;[ 37.729502182056926 62.270497817943074 ];
2;10000;9980;177598;3123284.0;158589;0;17795.390781563125;312954.30861723446;( drop 4 );1.254925E7;173938;72.14783428578;[ 28.047050079392786 71.95294992060721 ];
3;10000;9967;181222;3111874.0;150421;0;18182.201264171767;312217.71847095416;noop;2.594625E7;355159;73.05530762278303;[ 26.074096963944775 73.92590303605523 ];
4;10000;9954;177670;3108195.0;149878;0;17849.105887080572;312255.87703435804;( drop 4 );2.53138E7;351203;72.07740252788274;[ 27.831372769741655 72.16862723025834 ];
5;10000;9964;167953;3124119.0;145316;0;16855.981533520673;313540.6463267764;noop;3.74187E7;519155;72.07616222515433;[ 27.926860490732526 72.07313950926748 ];
6;10000;9956;172424;3096935.0;146273;0;17318.60184813178;311062.1735636802;( drop 6 );1.55186E7;212111;73.16263654407362;[ 26.959124019858024 73.04087598014198 ];
7;10000;9959;168877;3099333.0;131787;0;16957.22462094588;311209.25795762625;noop;2.802735E7;380988;73.56491543040725;[ 25.92922659687228 74.07077340312772 ];
8;9999;9957;174074;3115318.0;121272;0;17482.575072813095;312877.1718389073;( drop 6 );1.69377E7;226696;74.71547799696509;[ 24.86069143008146 75.13930856991854 ];
9;10000;9966;189907;3110868.0;123305;0;19055.488661448926;312148.1035520771;noop;3.232085E7;416602;77.58208073893069;[ 18.995876929233784 81.00412307076621 ];
10;10000;9964;207891;3230830.0;117384;0;20864.211160176637;324250.3010839021;( drop 6 );1.97764E7;225572;87.67222882272623;[ 12.976030708400074 87.02396929159993 ];
11;10000;9970;211081;3311315.0;83067;0;21171.6148445336;332127.88365095283;noop;3.89462E7;436652;89.19276677995292;[ 9.182730800024634 90.81726919997537 ];
12;10000;9968;2511699;2522601.0;1232;0;251976.2239165329;253069.92375601927;( drop 6 );2.51284E8;2512840;100.0;[ 0.013616281250261278 99.98638371874974 ];
