Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4988;4986;27470;577815.0;27062;0;5509.426393902928;115887.48495788207;null;-1;-1;-1;[ 57.087732071350565 42.912267928649435 ];
1;14988;14986;86615;1896931.0;84365;0;5779.72774589617;126580.20819431469;noop;3783150.0;86615;43.67776943947353;[ 56.32223056052647 43.67776943947353 ];
2;10000;9994;65505;1499214.0;60150;0;6554.432659595757;150011.40684410647;( drop 4 );5730350.0;129053;44.403074705741055;[ 54.81947942905122 45.18052057094878 ];
3;10000;9984;74762;1826046.0;57067;0;7488.18108974359;182897.23557692306;noop;8884150.0;203814;43.58949826802869;[ 57.8154677509965 42.1845322490035 ];
4;10000;9984;77976;1573484.0;65427;0;7810.096153846154;157600.5608974359;( drop 6 );4723100.0;90066;52.44043257166967;[ 48.58161485585308 51.41838514414692 ];
5;10000;9980;78513;1591040.0;66993;0;7867.034068136272;159422.84569138277;noop;8498100.0;168616;50.3991317549936;[ 51.93662196069441 48.06337803930559 ];
6;10000;9978;79165;1571031.0;65562;0;7933.95470034075;157449.48887552615;( drop 5 );5436600.0;87495;62.13612206411795;[ 38.69070927809007 61.30929072190993 ];
7;10000;9983;86560;1868794.0;62752;0;8670.740258439348;187197.635981168;noop;1.097685E7;174054;63.065772691233754;[ 35.994108133086876 64.00589186691312 ];
8;10000;9979;87056;1953464.0;61542;0;8723.920232488224;195757.49073053413;( drop 4 );1.190675E7;185461;64.20082928486312;[ 35.13313269619555 64.86686730380445 ];
9;10472;10454;76169;1528328.0;56937;0;7286.110579682419;146195.52324469102;noop;1.65823E7;261699;63.36401743988323;[ 38.65417689611259 61.34582310388741 ];
10;10000;9984;102430;1684379.0;70603;0;10259.415064102564;168707.83253205128;( drop 3 );8540100.0;110104;77.56393954806364;[ 23.032802889778385 76.96719711022162 ];
11;10000;9979;122922;2091210.0;71567;0;12318.067942679627;209561.07826435514;noop;1.790595E7;233888;76.55779689423998;[ 24.38578936235987 75.61421063764013 ];
12;10000;9975;120520;1992985.0;67824;0;12082.205513784462;199797.99498746867;( drop 3 );1.385905E7;171386;80.86453969402402;[ 17.370975771656155 82.62902422834384 ];
13;10000;9982;136910;2107918.0;68726;0;13715.688238829895;211171.90943698658;noop;2.547735E7;308304;82.63710493538845;[ 15.142064129720254 84.85793587027975 ];
14;10000;9973;162581;2419929.0;62891;0;16302.115712423543;242648.04973428257;( drop 6 );1.424705E7;161945;87.97462101330699;[ 12.291411665569777 87.70858833443022 ];
15;10000;9982;197641;2793533.0;36824;0;19799.73953115608;279857.04267681827;noop;3.291785E7;359618;91.53560166621249;[ 5.54540808840271 94.45459191159729 ];
16;10000;9981;258596;3205767.0;15060;0;25908.82677086464;321186.95521490835;( drop 3 );5.330585E7;565504;94.26255163535536;[ 1.7838636328481492 98.21613636715185 ];
17;10000;9991;289208;3109757.0;12214;0;28946.852166950255;311255.8302472225;noop;8.18281E7;854711;95.73774059301915;[ 1.3777281403004067 98.6222718596996 ];
18;10000;9991;320223;3254497.0;11316;0;32051.146031428285;325742.86858172354;( drop 5 );1.022483E8;1059978;96.46266243261653;[ 1.206346827054896 98.7936531729451 ];
19;10000;9994;332611;2987475.0;10281;0;33281.06864118471;298926.8561136682;noop;1.3518305E8;1392588;97.07325497562812;[ 0.98087555733274 99.01912444266726 ];
20;10000;9994;429554;3313668.0;11300;0;42981.18871322794;331565.7394436662;( drop 5 );7.271065E7;738121;98.50776498704143;[ 0.8583321305353925 99.14166786946461 ];
21;9999;9994;537862;3473253.0;10214;0;53818.49109465679;347533.8202921753;noop;1.26144E8;1275982;98.86032875071905;[ 0.6558373709241404 99.34416262907585 ];
22;10000;9993;677543;3651394.0;8596;0;67801.761232863;365395.17662363657;( drop 7 );9.77715E7;982891;99.47339023350504;[ 0.5508137490904637 99.44918625090953 ];
23;10000;9995;819574;3590829.0;5288;0;81998.3991995998;359262.53126563283;noop;1.794798E8;1802464;99.57469330871518;[ 0.30381637289616314 99.69618362710384 ];
24;10000;9994;937997;4112667.0;4640;0;93856.0136081649;411513.60816489893;( drop 6 );1.2309E8;1233510;99.78840868740424;[ 0.2906192663729202 99.70938073362709 ];
25;10000;9997;1131901;3785616.0;2397;0;113224.06722016605;378675.20256076823;noop;2.3614675E8;2365410;99.83332699193797;[ 0.1178106565856908 99.88218934341431 ];
26;10000;9997;640987;4505379.0;2433;0;64117.93538061418;450673.10193057917;( drop 4 );1.048908E8;1050736;99.82602670889739;[ 0.34423475047075835 99.65576524952924 ];
27;10000;9998;746670;4503806.0;1870;0;74681.93638727746;450470.6941388278;noop;1.7937575E8;1797405;99.79706855160634;[ 0.24381587582198294 99.75618412417802 ];
28;10000;9998;846465;5052048.0;1476;0;84663.4326865373;505305.86117223446;( drop 3 );1.340738E8;1341456;99.94647606779499;[ 0.29587756138765336 99.70412243861234 ];
29;10000;9998;1036721;5144762.0;586;0;103692.83856771354;514579.11582316464;noop;2.383783E8;2386576;99.88297041451854;[ 0.18129274896524716 99.81870725103475 ];
30;10000;9998;1151584;5707350.0;126;0;115181.43628725746;570849.1698339668;( drop 7 );1.938709E8;1939591;99.95452649553437;[ 0.22538520854753105 99.77461479145246 ];
31;10000;9998;1499902;5923418.0;12;0;150020.20404080817;592460.2920584116;noop;3.436942E8;3439617;99.92222971336635;[ 0.11690763796568042 99.88309236203432 ];
32;10000;9999;1221106;5980695.0;5;0;122122.81228122812;598129.3129312932;( drop 1 );2.9317695E8;2933532;99.93991884186026;[ 0.2616480469345004 99.7383519530655 ];
33;10000;9999;1532208;5945694.0;1;0;153236.12361236123;594628.8628862887;noop;4.601985E8;4606284;99.9066709738262;[ 0.16332638910643985 99.83667361089356 ];
34;10000;10000;1262182;6009688.0;0;0;126218.2;600968.8;( drop 1 );3.5562205E8;3558702;99.93026951961699;[ 0.32847877722864055 99.67152122277136 ];
35;10000;9999;1598940;6005268.0;0;0;159909.99099909991;600586.8586858686;noop;5.1541425E8;5159269;99.90063514811885;[ 0.16529700926864047 99.83470299073136 ];
36;10000;9999;2025944;6096154.0;0;0;202614.66146614662;609676.3676367637;( drop 1 );4.592997E8;4592997;100.0;[ 0.2918639409578942 99.7081360590421 ];
