Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4997;4995;93136;1570977.0;90099;0;18645.845845845844;314509.9099099099;null;-1;-1;-1;[ 69.91174196873389 30.088258031266104 ];
1;14997;14994;254008;4990874.0;231581;0;16940.6429238362;332858.0765639589;( drop 6 );1.456995E7;209858;69.42766060860201;[ 68.95747378035337 31.042526219646625 ];
2;10000;9986;170542;3327734.0;146101;0;17078.109353094333;333239.9359102744;noop;2.707425E7;380399;71.17329435671492;[ 73.32152783478557 26.678472165214433 ];
3;10000;9971;192110;3230854.0;163716;0;19266.87393440979;324025.0727108615;( drop 3 );3913850.0;52558;74.46725522280147;[ 73.83530269116652 26.16469730883348 ];
4;10000;9953;182775;3270366.0;159287;0;18363.809906560837;328580.93037275196;noop;1.72133E7;235344;73.14101910394996;[ 72.75967719874163 27.240322801258376 ];
5;10006;9951;207138;3141875.0;167587;0;20815.797407295748;315734.5995377349;( drop 6 );1.690925E7;209282;80.79648512533328;[ 80.68823682762216 19.311763172377834 ];
6;10000;9958;212063;3139194.0;151891;0;21295.742116890942;315243.4223739707;noop;3.553965E7;421498;84.31748193348486;[ 87.79890881483333 12.201091185166673 ];
7;10000;9955;217324;3227743.0;138024;0;21830.637870416875;324233.350075339;( drop 4 );1.966925E7;226407;86.8756266369856;[ 86.72419981226187 13.275800187738124 ];
8;10000;9957;177227;3457616.0;117717;0;17799.236717886914;347254.795621171;noop;3.377315E7;403665;83.66628268489961;[ 79.56801164608102 20.431988353918985 ];
9;9999;9955;241604;3263787.0;136561;0;24269.61325966851;327854.0431943747;( drop 3 );2.399065E7;268194;89.45259774640745;[ 88.94120130461417 11.058798695385837 ];
10;10000;9967;212573;3375720.0;113721;0;21327.681348449885;338689.67593057087;noop;4.152075E7;480765;86.36392000249602;[ 82.46672907659956 17.533270923400433 ];
11;9999;9970;2523139;2556438.0;3100;0;253073.1193580742;256413.03911735205;( drop 5 );2.554102E8;2554102;100.0;[ 99.97744872557556 0.02255127442443718 ];
