Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white black ];
0;4990;4989;4689;300683.0;4689;0;939.8677089597114;60269.19222289036;null;-1;-1;-1;[ 50.56515248453828 49.43484751546172 ];
1;14991;14988;14227;908027.0;14227;0;949.2260475046704;60583.600213504134;noop;692600.0;14227;48.68208336262037;[ 51.31791663737963 48.68208336262037 ];
2;10000;9999;9865;618381.0;9865;0;986.5986598659866;61844.28442844284;( move 7 7 6 6 );44700.0;878;50.91116173120729;[ 51.69792194627471 48.30207805372529 ];
3;10000;9991;10198;630178.0;10198;0;1020.7186467821039;63074.56711039936;noop;541500.0;11075;48.893905191873586;[ 51.28456560109826 48.71543439890174 ];
4;10000;9996;10336;632947.0;10336;0;1034.0136054421769;63320.02801120448;( move 6 6 6 5 );57900.0;1119;51.742627345844504;[ 50.41602167182663 49.58397832817337 ];
5;10001;9996;10979;636345.0;10979;0;1098.3393357342936;63659.96398559424;noop;643500.0;12098;53.19061001818483;[ 46.66180890791511 53.33819109208489 ];
6;10000;9996;11168;631932.0;11168;0;1117.246898759504;63218.487394957985;( move 6 5 5 4 );72300.0;1324;54.60725075528701;[ 49.24785100286533 50.75214899713467 ];
7;10000;9997;12609;640273.0;12609;0;1261.2783835150544;64046.51395418626;noop;782400.0;13932;56.15848406546081;[ 43.675152668728686 56.324847331271314 ];
8;10000;9996;12671;638766.0;12671;0;1267.6070428171267;63902.16086434574;( move 3 7 4 6 );41500.0;747;55.55555555555556;[ 46.665614395075366 53.334385604924634 ];
9;10001;9996;13202;632494.0;13202;0;1320.7282913165266;63274.70988395358;noop;772100.0;13953;55.33577008528632;[ 44.6750492349644 55.3249507650356 ];
10;10000;9995;12929;640186.0;12929;0;1293.5467733866933;64050.62531265633;( move 8 8 7 7 );49900.0;895;55.754189944134076;[ 46.059246654807026 53.940753345192974 ];
11;10000;9995;13172;628054.0;13172;0;1317.8589294647325;62836.8184092046;noop;787700.0;14067;55.99630340513258;[ 43.987245672638934 56.012754327361066 ];
12;10000;9996;13086;631391.0;13086;0;1309.123649459784;63164.36574629852;( move 5 4 6 3 );89300.0;1558;57.31707317073171;[ 44.834173926333484 55.165826073666516 ];
13;10001;9996;12348;609329.0;12343;0;1235.2941176470588;60957.28291316527;noop;713900.0;13906;51.33755213576873;[ 49.425008098477484 50.574991901522516 ];
14;10000;9991;15325;636159.0;14896;0;1533.8804924431988;63673.20588529677;( move 5 7 5 6 );45300.0;714;63.445378151260506;[ 38.35562805872757 61.64437194127243 ];
15;10000;9995;13183;632562.0;13181;0;1318.95947973987;63287.84392196098;noop;700300.0;13896;50.3957973517559;[ 50.30721383600091 49.69278616399909 ];
16;10000;9995;15526;624933.0;15168;0;1553.3766883441722;62524.56228114057;( move 5 6 5 5 );47300.0;748;63.23529411764706;[ 38.67705783846451 61.32294216153549 ];
17;10001;9996;15015;642198.0;14993;0;1502.1008403361345;64245.49819927971;noop;908700.0;15762;57.6513132851161;[ 42.62404262404262 57.37595737595738 ];
18;10000;9995;15581;624650.0;15139;0;1558.8794397198599;62496.24812406203;( move 5 5 4 4 );72900.0;1135;64.22907488986785;[ 38.47634939991015 61.52365060008985 ];
19;10000;9994;15883;630343.0;15875;0;1589.2535521312789;63072.143285971586;noop;1041400.0;17019;61.190434220577;[ 39.0291506642322 60.9708493357678 ];
20;10000;9995;18669;632005.0;17655;0;1867.8339169584792;63232.116058029016;( move 6 3 7 2 );171500.0;2406;71.28013300083126;[ 31.399646472762335 68.60035352723767 ];
21;10000;9995;15837;638784.0;15224;0;1584.4922461230615;63910.3551775888;noop;1012300.0;18243;55.48977690072905;[ 46.91545115867904 53.08454884132096 ];
22;10000;9994;1405936;1552461.0;5901;0;140678.00680408246;155339.3035821493;( move 7 2 6 1 );6.98583E7;698583;100.0;[ 0.11287853785663074 99.88712146214337 ];
