Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4991;4989;25069;501027.0;23580;0;5024.854680296653;100426.33794347565;null;-1;-1;-1;[ 61.52219873150106 38.47780126849894 ];
1;14991;14988;83315;1730929.0;76861;0;5558.780357619429;115487.65679210034;( drop 4 );4791600.0;75353;63.58870914230356;[ 62.714997299405866 37.285002700594134 ];
2;10000;9994;65470;1386539.0;59071;0;6550.930558335001;138737.14228537123;noop;8916700.0;140822;63.318941642641065;[ 63.00901176111196 36.99098823888804 ];
3;10000;9985;69682;1466909.0;61065;0;6978.668002003004;146911.2669003505;( drop 4 );1.052875E7;165202;63.73258193000085;[ 64.78789357366321 35.21210642633679 ];
4;10000;9985;72147;1533800.0;63040;0;7225.538307461192;153610.41562343514;noop;1.530845E7;237348;64.49791024150193;[ 66.25084896114876 33.74915103885123 ];
5;10000;9982;73573;1530156.0;63591;0;7370.567020637147;153291.52474454016;( drop 4 );1.077615E7;163788;65.79328155908858;[ 67.36778437742106 32.63221562257893 ];
6;10000;9984;84941;1949494.0;63302;0;8507.71233974359;195261.8189102564;noop;1.621105E7;248728;65.17581454440192;[ 63.98441270999871 36.01558729000129 ];
7;10000;9980;84210;1533533.0;66603;0;8437.875751503007;153660.62124248498;( drop 3 );6641850.0;88979;74.64514098832309;[ 73.68067925424533 26.319320745754663 ];
8;9999;9981;96198;1735833.0;67270;0;9638.112413585814;173913.7360985873;noop;1.41884E7;185182;76.61867784125887;[ 78.44497806607205 21.55502193392794 ];
9;10000;9981;90431;1486784.0;71548;0;9060.314597735698;148961.4267107504;( drop 3 );6503700.0;78839;82.493435989802;[ 81.14474018865212 18.855259811347878 ];
10;10000;9985;98742;1720553.0;70453;0;9889.033550325488;172313.77065598397;noop;1.477585E7;177580;83.20672373014979;[ 83.77640720260882 16.22359279739118 ];
11;10000;9980;101930;1664781.0;76467;0;10213.426853707415;166811.7234468938;( drop 3 );6793850.0;84197;80.68992956993718;[ 79.6875306582949 20.312469341705093 ];
12;10000;9984;111653;1982337.0;76470;0;11183.19310897436;198551.38221153847;noop;1.558585E7;195844;79.58298441616797;[ 78.74844383939526 21.251556160604732 ];
13;10000;9980;123643;2137311.0;69652;0;12389.078156312626;214159.41883767536;( drop 7 );2.31006E7;286440;80.64725596983662;[ 84.45201103176079 15.547988968239205 ];
14;10000;9984;128160;1969064.0;79540;0;12836.538461538461;197221.95512820513;noop;3.38165E7;414599;81.56435495502883;[ 83.61345193508114 16.386548064918852 ];
15;9999;9979;125841;1871938.0;66162;0;12610.582222667603;187587.734241908;( drop 7 );1.398885E7;155543;89.93558051471297;[ 91.14080466620577 8.859195333794233 ];
16;10000;9980;155803;2134196.0;73439;0;15611.523046092185;213847.29458917835;noop;2.86264E7;311345;91.94430615555092;[ 93.949731391565 6.050268608435011 ];
17;10000;9973;163213;2287314.0;78531;0;16365.486814398877;229350.64674621477;( drop 6 );2.49354E7;267108;93.3532503706366;[ 94.30927683456588 5.690723165434126 ];
18;10000;9983;183457;2331572.0;69529;0;18376.94079935891;233554.24221176;noop;4.25875E7;450564;94.52042329169663;[ 96.21982262873588 3.780177371264111 ];
19;10000;9979;393276;3092739.0;39298;0;39410.36175969536;309924.74195811205;( drop 4 );4.05353E7;409965;98.87502591684655;[ 98.89466939248771 1.1053306075122815 ];
20;10000;9979;626517;2992818.0;22745;0;62783.54544543541;299911.61439021945;noop;1.0290875E8;1036492;99.2856191847115;[ 99.55428184710071 0.44571815289928285 ];
21;10000;9980;1319833;3319509.0;25019;0;132247.79559118237;332616.13226452906;( drop 4 );7.27651E7;727651;100.0;[ 99.75928772806863 0.24071227193137312 ];
