Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4990;4988;90274;1559958.0;84605;0;18098.23576583801;312742.18123496394;null;-1;-1;-1;[ 75.07643396769834 24.92356603230166 ];
1;14990;14987;258623;4853724.0;235356;0;17256.48895709615;323862.28064322413;( drop 4 );1.90897E7;251751;75.82770276980033;[ 75.51687204927636 24.48312795072364 ];
2;10000;9985;160869;3253328.0;138632;0;16111.06659989985;325821.5322984477;noop;3.08554E7;412619;74.77939697396387;[ 73.13901373166986 26.860986268330134 ];
3;10000;9972;186739;3250995.0;166147;0;18726.33373445648;326012.3345367028;( drop 4 );1.21976E7;160873;75.82130003170202;[ 75.0909022753683 24.909097724631707 ];
4;10000;9958;166515;3267455.0;151696;0;16721.731271339628;328123.6192006427;noop;2.46817E7;327387;75.38998188688005;[ 74.97342581749392 25.02657418250608 ];
5;10000;9953;182685;3226886.0;144494;0;18354.767406812018;324212.39827187784;( drop 5 );1.05258E7;140955;74.67489624348197;[ 73.40723102608315 26.59276897391685 ];
6;10000;9963;182482;3310181.0;117988;0;18315.969085616784;332247.41543711734;noop;2.36002E7;323763;72.89344366094952;[ 71.50787474929034 28.49212525070966 ];
7;10000;9962;186866;2839688.0;159590;0;18757.87994378639;285051.9975908452;( drop 3 );1.494625E7;186862;79.98549731887704;[ 79.70925690066679 20.290743099333213 ];
8;10000;9969;192580;3130887.0;153889;0;19317.885444879124;314062.29310863675;noop;3.05355E7;380070;80.3417791459468;[ 80.73294215391006 19.267057846089937 ];
9;10000;9967;213312;3159168.0;143621;0;21401.82602588542;316962.77716464334;( drop 4 );1.90948E7;226671;84.24015423234556;[ 84.2134994749475 15.786500525052505 ];
10;10000;9970;199622;3303854.0;111582;0;20022.266800401205;331379.53861584753;noop;3.62058E7;426318;84.92674482428609;[ 85.70848904429371 14.291510955706284 ];
11;10000;9965;206994;3251309.0;134225;0;20772.102358253887;326272.8549924737;( drop 4 );2.23977E7;245517;91.2266767678002;[ 90.47218759964056 9.52781240035943 ];
12;10000;9974;208608;3237179.0;110726;0;20915.179466613194;324561.7605775015;noop;4.179695E7;454127;92.0380202013974;[ 92.99379697806413 7.00620302193588 ];
13;10000;9970;2539075;2542103.0;344;0;254671.51454363088;254975.2256770311;( drop 4 );2.542426E8;2542426;100.0;[ 99.98849974892431 0.011500251075687012 ];
