Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4989;4983;30829;621891.0;29009;0;6186.835239815372;124802.52859723059;null;-1;-1;-1;[ 59.93058483895034 40.06941516104966 ];
1;14989;14982;100474;2088214.0;91736;0;6706.314243759178;139381.52449606193;( drop 4 );6057950.0;93460;64.81863898994222;[ 64.08175249318232 35.918247506817686 ];
2;10000;9994;74086;1536512.0;64695;0;7413.047828697218;153743.4460676406;noop;1.09966E7;167545;65.63371034647407;[ 66.66239235483087 33.33760764516913 ];
3;10000;9990;82315;1566098.0;67421;0;8239.73973973974;156766.56656656656;( drop 3 );4764650.0;69941;68.12384724267596;[ 66.82257182773492 33.17742817226508 ];
4;10000;9983;120541;2187328.0;78652;0;12074.626865671642;219105.27897425625;noop;1.27094E7;190514;66.71110784509276;[ 65.88878472884744 34.11121527115255 ];
5;10000;9979;109087;2104356.0;64946;0;10931.656478605071;210878.4447339413;( drop 4 );1.80147E7;266167;67.68194404264992;[ 71.95999523316252 28.040004766837477 ];
6;10000;9985;100951;1891323.0;70232;0;10110.265398097146;189416.42463695543;noop;2.51926E7;367179;68.61122231935923;[ 71.06517023110221 28.93482976889778 ];
7;10000;9982;111884;2363914.0;70181;0;11208.575435784413;236817.67180925666;( drop 3 );2.620225E7;390439;67.10971496187625;[ 66.74278717242859 33.257212827571415 ];
8;10000;9983;120511;2737824.0;61752;0;12071.621756986877;274248.6226585195;noop;3.406815E7;510949;66.67622404584411;[ 65.27204985437014 34.72795014562986 ];
9;10000;9982;124084;2853193.0;53952;0;12430.775395712282;285833.8008415147;( drop 2 );2.05707E7;334027;61.583943812925305;[ 58.21983495051739 41.78016504948261 ];
10;10000;9985;127047;2953105.0;46758;0;12723.785678517777;295754.1311967952;noop;2.75814E7;461102;59.81626624911625;[ 55.17170810802301 44.82829189197699 ];
11;10000;9987;113594;2487586.0;61571;0;11374.186442375089;249082.40712926805;( drop 3 );2.99645E7;529548;56.58504989160567;[ 50.93270771343557 49.06729228656443 ];
12;10000;9986;122316;2772924.0;55476;0;12248.748247546566;277681.1536150611;noop;3.7424E7;651910;57.40669724348453;[ 60.970764249975474 39.029235750024526 ];
13;10000;9985;129414;3319919.0;19593;0;12960.84126189284;332490.6359539309;( drop 1 );4.1205E7;735504;56.022808849442015;[ 54.51999010926175 45.48000989073825 ];
14;10000;9985;133938;3124840.0;31137;0;13413.920881321983;312953.4301452178;noop;4.77494E7;869460;54.9184551330711;[ 48.85544057698338 51.14455942301662 ];
15;10000;9987;134538;3230726.0;27125;0;13471.312706518474;323493.14108340844;( drop 4 );5.173955E7;968844;53.40338589081421;[ 49.71011907416492 50.28988092583508 ];
16;9999;9991;142619;3272859.0;27903;0;14274.74727254529;327580.72265038535;noop;5.89575E7;1111462;53.04499838950859;[ 50.61071806701772 49.38928193298228 ];
17;10000;9991;154843;3581806.0;14421;0;15498.248423581223;358503.25292763487;( drop 3 );3.30565E7;619841;53.33061220538816;[ 52.95492854052169 47.04507145947831 ];
18;10000;9992;168179;3827589.0;6745;0;16831.365092073658;383065.35228182544;noop;4.208875E7;787874;53.4206611717102;[ 53.74898173969402 46.25101826030598 ];
19;10000;9992;181419;3447544.0;42512;0;18156.42514011209;345030.42433947156;( drop 5 );1.27221E7;205258;61.98101901022128;[ 59.523809523809526 40.476190476190474 ];
20;10000;9993;197589;4008540.0;12871;0;19772.74091864305;401134.7943560492;noop;2.33242E7;402846;57.89855180391515;[ 53.6575922748736 46.3424077251264 ];
21;10000;9994;206035;4204639.0;5452;0;20615.869521713026;420716.32979787875;( drop 3 );2.815115E7;525449;53.575418356491305;[ 53.962433567112384 46.037566432887616 ];
22;10000;9995;224344;4357499.0;5298;0;22445.6228114057;435967.883941971;noop;4.028895E7;749800;53.73292878100827;[ 54.10240523481796 45.89759476518204 ];
23;10000;9995;231156;4304219.0;5577;0;23127.163581790894;430637.21860930463;( drop 7 );4.689625E7;902373;51.96991709636703;[ 54.05224177611656 45.94775822388344 ];
24;10000;9997;248803;4387848.0;5404;0;24887.76632989897;438916.4749424827;noop;6.03746E7;1151177;52.445974858774974;[ 54.17277926713103 45.82722073286897 ];
25;10000;9997;284169;4514128.0;9806;0;28425.427628288486;451548.2644793438;( drop 1 );1.63758E7;289865;56.494575060804166;[ 54.37662095443205 45.62337904556795 ];
26;10000;9997;313385;4862575.0;1102;0;31347.904371311393;486403.4210263079;noop;3.36523E7;605462;55.58119254387559;[ 54.61078226462658 45.38921773537342 ];
27;10000;9996;333113;4855116.0;577;0;33324.62985194078;485705.8823529412;( drop 1 );2.29362E7;437700;52.401644962302946;[ 54.83604662682033 45.16395337317967 ];
28;10000;9998;377999;5121063.0;748;0;37807.46149229846;512208.7417483497;noop;4.36748E7;815432;53.560321400190325;[ 54.91800242857785 45.08199757142215 ];
29;10000;9998;402147;5189224.0;987;0;40222.74454890978;519026.2052410482;( drop 2 );5.94876E7;1148392;51.80077882813534;[ 54.112675215779305 45.887324784220695 ];
30;10000;9998;457905;5465439.0;395;0;45799.659931986396;546653.2306461292;noop;8.40885E7;1606297;52.34928534386854;[ 53.72489926949913 46.27510073050087 ];
31;10000;9999;692967;5604062.0;100;0;69303.63036303631;560462.2462246225;( drop 5 );9289200.0;716078;12.972329829990588;[ 10.571499075713563 89.42850092428644 ];
32;10000;9998;819716;5729351.0;28;0;81987.9975995199;573049.7099419883;noop;1.80369E7;1535817;11.744172645569101;[ 10.66924398206208 89.33075601793792 ];
33;10000;9999;887452;5893223.0;3;0;88754.07540754076;589381.2381238124;( drop 1 );5684350.0;914593;6.215168933066402;[ 10.153450552818631 89.84654944718137 ];
34;10000;9999;1113431;6406120.0;0;0;111354.23542354236;640676.0676067607;noop;1.544205E7;2028076;7.614137734483323;[ 8.761970880997564 91.23802911900243 ];
35;10000;9999;1232856;6703332.0;0;0;123297.9297929793;670400.2400240024;( drop 7 );5456800.0;1526287;3.5752122634864874;[ 4.5069334942604815 95.49306650573952 ];
36;10000;9999;1460611;7166544.0;0;0;146075.70757075708;716726.0726072608;noop;9563300.0;2986900;3.2017476313234456;[ 2.8114946416260045 97.188505358374 ];
37;10000;10000;1720533;6775444.0;2;0;172053.3;677544.4;( drop 7 );7872600.0;4275999;1.8411136204662348;[ 1.7888642647365671 98.21113573526344 ];
38;10000;9999;2298854;6862455.0;0;0;229908.3908390839;686314.1314131413;noop;1.12833E7;6574855;1.7161291009459525;[ 1.4836522893580888 98.51634771064191 ];
39;10000;9999;3877524;7755048.0;0;0;387791.1791179118;775582.3582358236;( drop 6 );0.0;10477162;0.0;[ 0.0 100.0 ];
40;10000;9999;9199192;9199192.0;0;0;920011.201120112;920011.201120112;noop;0.0;19676354;0.0;[ 0.0 100.0 ];
