Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4990;4988;30353;615994.0;28872;0;6085.204490777867;123495.18845228548;null;-1;-1;-1;[ 60.62003755806675 39.37996244193325 ];
1;14990;14988;94462;2002053.0;87740;0;6302.508673605551;133577.06164931945;( drop 4 );5645200.0;88073;64.09682876704552;[ 63.359869577184476 36.640130422815524 ];
2;10000;9994;60209;1244855.0;54234;0;6024.514708825295;124560.23614168502;noop;9177450.0;148281;61.892285592894574;[ 58.66813931472039 41.33186068527961 ];
3;10000;9985;71330;1373326.0;65553;0;7143.71557336004;137538.90836254382;( drop 3 );2769400.0;42675;64.89513766842414;[ 63.461376699845786 36.538623300154214 ];
4;10000;9982;73594;1508317.0;67205;0;7372.670807453416;151103.6866359447;noop;7782950.0;116268;66.93974266350156;[ 68.12579829877436 31.874201701225644 ];
5;10000;9982;83229;1653988.0;70545;0;8337.90823482268;165697.0546984572;( drop 4 );1.089355E7;154862;70.34359623406645;[ 73.29897031082916 26.70102968917084 ];
6;10000;9983;100893;1853034.0;73706;0;10106.48101773014;185618.9522187719;noop;1.753825E7;255754;68.57468504891419;[ 65.85987134885472 34.140128651145275 ];
7;10000;9982;87471;1696516.0;71915;0;8762.873171709076;169957.52354237626;( drop 4 );1.38804E7;189624;73.19959498797621;[ 75.84285077339918 24.157149226600815 ];
8;10000;9981;99243;1792050.0;74948;0;9943.192064923354;179546.13766155695;noop;2.145065E7;288866;74.25813352904115;[ 76.27993913928438 23.720060860715616 ];
9;10000;9978;112120;2129885.0;75911;0;11236.720785728603;213458.10783724193;( drop 6 );1.89848E7;257794;73.6432965856459;[ 74.2374241883696 25.762575811630395 ];
10;10000;9981;118652;2212712.0;75891;0;11887.78679491033;221692.41558962027;noop;2.760175E7;376472;73.31687349922437;[ 72.610238344065 27.389761655935004 ];
11;10000;9978;108470;1809166.0;78797;0;10870.916015233513;181315.49408699138;( drop 3 );9698050.0;119723;81.00406772299391;[ 81.0118004978335 18.9881995021665 ];
12;10000;9979;116850;2007852.0;80893;0;11709.590139292513;201207.73624611684;noop;1.9053E7;236918;80.42022978414472;[ 79.82199400941379 20.17800599058622 ];
13;10000;9976;125609;2282472.0;71168;0;12591.118684843625;228796.3111467522;( drop 6 );1.62397E7;219019;74.14744839488812;[ 69.89984794083226 30.100152059167733 ];
14;10000;9983;131239;2340203.0;75327;0;13146.248622658519;234418.81198036662;noop;3.09194E7;425952;72.58893020809856;[ 69.45534482889994 30.544655171100054 ];
15;10000;9977;142987;2634152.0;66600;0;14331.662824496341;264022.4516387692;( drop 6 );2.8843E7;406625;70.93267752843529;[ 68.84576919580101 31.154230804198985 ];
16;10000;9982;147288;2822495.0;50888;0;14755.359647365258;282758.4652374274;noop;3.705245E7;554141;66.86466079932725;[ 55.609418282548475 44.390581717451525 ];
17;10000;9980;168708;2629478.0;81108;0;16904.609218436875;263474.749498998;( drop 3 );4869200.0;63743;76.38799554460881;[ 71.90826753918012 28.091732460819877 ];
18;10003;9983;190580;3168175.0;59645;0;19090.453771411398;317357.00691174995;noop;1.764475E7;254423;69.35202399154164;[ 67.00676881099801 32.993231189001996 ];
19;10000;9980;213929;3690824.0;39796;0;21435.77154308617;369822.04408817634;( drop 6 );9578400.0;156308;61.27901323028892;[ 60.30458703588574 39.69541296411426 ];
20;10000;9983;215965;4366449.0;3171;0;21633.276570169288;437388.4603826505;noop;2.134585E7;372291;57.33646529193561;[ 54.480124094181924 45.519875905818076 ];
21;10000;9987;216100;4378308.0;8155;0;21638.12956843897;438400.7209372184;( drop 7 );2.864645E7;535178;53.52695738614069;[ 54.06964368347987 45.93035631652013 ];
22;10000;9993;229316;4448818.0;4933;0;22947.66336435505;445193.43540478335;noop;4.11253E7;764517;53.79252521526663;[ 54.41247012855623 45.58752987144377 ];
23;10000;9996;237596;4189717.0;22732;0;23769.10764305722;419139.3557422969;( drop 2 );1.50707E7;253098;59.54491935929956;[ 56.777260559942086 43.222739440057914 ];
24;10000;9996;255983;4519332.0;5647;0;25608.543417366946;452114.0456182473;noop;2.903465E7;509593;56.97615548094264;[ 54.394823093721065 45.605176906278935 ];
25;10000;9996;277144;4470124.0;11329;0;27725.49019607843;447191.27651060425;( drop 7 );1.08416E7;187934;57.68833739504294;[ 54.93606211933147 45.06393788066853 ];
26;10000;9996;311058;4856836.0;822;0;31118.247298919567;485877.9511804722;noop;2.790935E7;499043;55.92574186993906;[ 54.85761497855705 45.14238502144295 ];
27;10000;9996;338510;4984582.0;453;0;33864.54581832733;498657.6630652261;( drop 7 );2.065695E7;391613;52.74837658606839;[ 54.90133230923754 45.09866769076246 ];
28;10000;9997;390326;5378566.0;196;0;39044.3132939882;538018.0054016205;noop;4.217215E7;782339;53.9052124462669;[ 55.02836090857386 44.97163909142614 ];
29;10000;9998;430755;5637909.0;46;0;43084.116823364675;563903.6807361472;( drop 2 );2.539865E7;437331;58.0764912617674;[ 55.35408759039361 44.64591240960639 ];
30;10000;9998;470817;5705496.0;21;0;47091.11822364473;570663.7327465493;noop;5.160555E7;909145;56.762727617706744;[ 55.453605116212884 44.546394883787116 ];
31;10000;9999;533163;5959588.0;16;0;53321.63216321632;596018.401840184;( drop 1 );3.919005E7;735249;53.30173859468017;[ 55.40585149382084 44.59414850617916 ];
32;10000;9999;609863;6192296.0;8;0;60992.399239923994;619291.5291529153;noop;7.74925E7;1434221;54.03107331436369;[ 55.45573350080264 44.54426649919736 ];
33;10000;9999;669259;6253678.0;0;0;66932.59325932593;625430.3430343034;( drop 5 );5.4463E7;1027796;52.99008752709682;[ 55.38087646187799 44.61912353812201 ];
34;10000;9999;765054;6411260.0;0;0;76513.05130513052;641190.1190119012;noop;9.68427E7;1792957;54.012840241009684;[ 55.38079664964826 44.61920335035174 ];
35;10000;9999;831198;6300956.0;0;0;83128.11281128113;630158.6158615862;( drop 5 );7.890475E7;1504565;52.44356342198576;[ 54.991590451372595 45.008409548627405 ];
36;10000;9999;1010586;6697168.0;0;0;101068.70687068706;669783.7783778377;noop;1.338846E8;2515174;53.2307506359401;[ 54.402000423516654 45.597999576483346 ];
37;10000;9999;1134102;6627393.0;0;0;113421.54215421542;662805.5805580558;( drop 5 );9.464235E7;1829924;51.7192790520262;[ 52.60439537184486 47.39560462815514 ];
38;10000;9999;1508656;7301084.0;0;0;150880.6880688069;730181.4181418142;noop;1.7411445E8;3338631;52.15145069940344;[ 52.67562651790733 47.32437348209267 ];
39;10000;9999;2005802;8023208.0;0;0;200600.2600260026;802401.0401040104;( drop 1 );2.6855775E8;5371155;50.0;[ 50.0 50.0 ];
40;10000;9999;2912781;8738343.0;0;0;291307.2307230723;873921.6921692169;noop;4.141973E8;8283946;50.0;[ 50.0 50.0 ];
41;10000;9999;3841443;7682886.0;0;0;384182.7182718272;768365.4365436544;( drop 1 );6.410929E8;12821858;50.0;[ 50.0 50.0 ];
42;10000;9999;9143617;9143617.0;0;0;914453.1453145314;914453.1453145314;noop;1.09827415E9;21965483;50.0;[ 50.0 50.0 ];
