Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4989;4987;92340;1571859.0;90016;0;18516.14196911971;315191.29737317027;null;-1;-1;-1;[ 63.654970760233915 36.345029239766085 ];
1;14989;14986;249748;4629785.0;235868;0;16665.42105965568;308940.6779661017;( drop 3 );5275800.0;81646;64.61798495945912;[ 63.77648669859218 36.22351330140782 ];
2;10000;9986;141100;3258317.0;121031;0;14129.781694372121;326288.50390546763;noop;1.428485E7;222745;64.13095692383668;[ 63.84939759036145 36.15060240963855 ];
3;10000;9973;144189;3268218.0;112548;0;14457.936428356563;327706.60784117115;( drop 3 );2.092615E7;321162;65.15761515995042;[ 68.51944323075963 31.480556769240373 ];
4;10000;9962;127401;2814954.0;102395;0;12788.697048785385;282569.1628187111;noop;2.982595E7;448562;66.49236894788234;[ 69.85659453222502 30.14340546777498 ];
5;10000;9972;138490;3157070.0;115046;0;13887.886081026876;316593.4616927397;( drop 3 );3.393E7;525836;64.52582173909737;[ 63.31829012925121 36.68170987074879 ];
6;10000;9973;142595;3192745.0;123124;0;14298.104883184598;320138.8749623985;noop;4.359885E7;668430;65.22575288362282;[ 67.80707598443144 32.19292401556857 ];
7;10000;9969;191255;3124645.0;159995;0;19184.97341759454;313436.1520714214;( drop 4 );9939100.0;136253;72.94591678715331;[ 70.82952079684192 29.170479203158088 ];
8;10000;9968;172146;3317677.0;113974;0;17269.86356340289;332832.76484751207;noop;2.34331E7;308398;75.98330728474244;[ 78.38753151394747 21.61246848605254 ];
9;10000;9966;220500;3039153.0;175347;0;22125.225767609874;304952.1372667068;( drop 6 );1.627085E7;217427;74.83362231921518;[ 74.57936507936508 25.42063492063492 ];
10;10000;9962;197744;3029986.0;151513;0;19849.829351535835;304154.3866693435;noop;3.01412E7;415170;72.59965797143339;[ 70.14346832267982 29.85653167732017 ];
11;10000;9961;191737;3151434.0;138721;0;19248.7702037948;316377.2713582974;( drop 4 );2.84573E7;405331;70.20755876061787;[ 70.33723277197412 29.66276722802589 ];
12;9999;9964;189439;3238350.0;119257;0;19012.344439983943;325005.0180650341;noop;4.23324E7;592617;71.4329828540187;[ 74.0095756417633 25.990424358236687 ];
13;10289;10249;218076;2784303.0;139116;0;21277.783198360816;271665.82105571276;( drop 6 );1.135445E7;162090;70.05028070824851;[ 69.8508776756727 30.149122324327298 ];
14;10000;9956;255615;3354661.0;130641;0;25674.467657693855;336948.6741663319;noop;2.86588E7;417704;68.6103077777565;[ 67.69731823249809 32.30268176750191 ];
15;9999;9952;261791;3252195.0;142091;0;26305.36575562701;326788.08279742766;( drop 7 );8987600.0;133060;67.54546820983015;[ 66.58001993957012 33.419980060429886 ];
16;10000;9957;257037;3356003.0;91176;0;25814.70322386261;337049.6133373506;noop;2.413005E7;390111;61.85431838630544;[ 58.90688889148255 41.09311110851745 ];
17;10000;9961;266114;3519957.0;22373;0;26715.590804136133;353373.85804638086;( drop 3 );1.08694E7;224169;48.487525036914114;[ 34.19925295174249 65.80074704825752 ];
18;10000;9973;306496;3965108.0;4293;0;30732.57796049333;397584.27754938335;noop;1.31489E7;530667;24.778062325337736;[ 7.436964919607433 92.56303508039257 ];
19;10000;9977;370264;3955635.0;23501;0;37111.757041194745;396475.3934048311;( drop 1 );2691700.0;155273;17.335274001275174;[ 16.660274830931442 83.33972516906856 ];
20;10000;9989;449288;4359657.0;2528;0;44978.27610371409;436445.79036940634;noop;3738300.0;604560;6.183505359269551;[ 2.3296860810882998 97.6703139189117 ];
21;10000;9995;421471;4044794.0;18335;0;42168.18409204602;404681.7408704352;( drop 7 );3889300.0;251139;15.486642855151928;[ 14.46267952006188 85.53732047993812 ];
22;10000;9995;466963;4052707.0;1524;0;46719.659829914955;405473.4367183592;noop;5212600.0;718293;7.25692718709496;[ 2.800221859119459 97.19977814088054 ];
23;10000;9997;528652;3931987.0;40;0;52881.06431929579;393316.6950085026;( drop 6 );1988300.0;423096;4.69940628131677;[ 1.643992645445397 98.3560073545546 ];
24;10000;9996;620910;4054099.0;967;0;62115.84633853541;405572.1288515406;noop;2838900.0;1044009;2.7192294319301844;[ 1.3694416260005475 98.63055837399945 ];
25;10000;9998;823912;3922411.0;866;0;82407.68153630727;392319.5639127826;( drop 1 );647500.0;290630;2.2279186594639233;[ 1.7762819330219732 98.22371806697802 ];
26;10000;9998;868324;4134216.0;521;0;86849.76995399079;413504.300860172;noop;1690300.0;1158953;1.458471568734884;[ 1.2009342134963448 98.79906578650366 ];
27;10000;9998;923554;3725615.0;666;0;92373.874774955;372636.0272054411;( drop 2 );1053000.0;431610;2.4397025092097033;[ 1.9112038927880775 98.08879610721192 ];
28;10000;9999;863579;4181419.0;71;0;86366.53665366536;418183.71837183717;noop;2081300.0;1295188;1.6069481804958046;[ 1.1908580454133322 98.80914195458666 ];
29;10000;9998;994756;3781289.0;67;0;99495.49909981996;378204.54090818163;( drop 6 );603300.0;480794;1.2547993527373469;[ 1.1593797876062069 98.84062021239379 ];
30;10000;9999;1051271;4237521.0;59;0;105137.61376137614;423794.4794479448;noop;1837300.0;1532158;1.1991583113490907;[ 1.1673488567648114 98.83265114323518 ];
31;10000;9998;1267743;3817581.0;30;0;126799.6599319864;381834.4668933787;( drop 7 );297700.0;421593;0.7061312687829258;[ 0.24807867209678933 99.7519213279032 ];
32;10000;9998;1011936;4951731.0;4;0;101213.84276855372;495272.15443088615;noop;1726400.0;1587193;1.0877064099955078;[ 1.261245770483509 98.73875422951649 ];
33;10000;9999;1732267;3464697.0;11;0;173244.02440244023;346504.3504350435;( drop 2 );12300.0;866256;0.014199035850833933;[ 0.008601445389192313 99.99139855461081 ];
34;10000;9999;2682732;2682732.0;0;0;268300.0300030003;268300.0300030003;noop;12300.0;3548987;0.0034657776993829506;[ 0.0 100.0 ];
