Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4987;4984;82555;1449625.0;77504;0;16564.00481540931;290855.7383627608;null;-1;-1;-1;[ 75.53388649990916 24.46611350009085 ];
1;14987;14983;227571;4287749.0;198284;0;15188.6137622639;286174.26416605484;( drop 4 );1.654315E7;221100;74.82202623247399;[ 74.54552645108559 25.454473548914404 ];
2;10000;9988;163399;3066163.0;125402;0;16359.53143772527;306984.68161794153;noop;2.88223E7;384498;74.96085805387804;[ 75.1488687201268 24.851131279873194 ];
3;10000;9973;177464;2993214.0;157248;0;17794.44500150406;300131.75574049936;( drop 4 );2147650.0;30818;69.688169251736;[ 67.9475837352928 32.05241626470721 ];
4;10000;9960;167618;2918254.0;139247;0;16829.116465863455;292997.3895582329;noop;1.453925E7;198435;73.26958449870234;[ 73.92762113854121 26.072378861458795 ];
5;10000;9960;168025;2867622.0;138664;0;16869.979919678713;287913.8554216867;( drop 4 );2.472605E7;323808;76.3602196363277;[ 81.30010415116799 18.699895848832018 ];
6;9999;9956;148862;2596843.0;121730;0;14951.988750502209;260831.96062675773;noop;3.69546E7;472669;78.18282984498666;[ 82.14688772151389 17.853112278486115 ];
7;10000;9956;132588;2277962.0;107797;0;13317.396544797108;228802.93290478105;( drop 5 );1.165505E7;144822;80.47844940685808;[ 79.96010197001237 20.03989802998763 ];
8;10000;9958;160086;3075360.0;120966;0;16076.119702751557;308833.09901586664;noop;2.392965E7;304913;78.4802550235641;[ 76.67378783903652 23.326212160963482 ];
9;10000;9957;157393;3150523.0;110281;0;15807.271266445716;316412.87536406546;( drop 3 );3.00773E7;390931;76.93761814744802;[ 79.43269395716455 20.56730604283545 ];
10;10000;9974;146951;3389319.0;66461;0;14733.40685783036;339815.4200922398;noop;4.12946E7;550654;74.99191870030909;[ 69.28159726711625 30.71840273288375 ];
11;10000;9967;170488;2409137.0;107381;0;17105.24731614327;241711.3474465737;( drop 2 );1.497235E7;173404;86.34374062882056;[ 86.28437192060439 13.715628079395618 ];
12;10000;9969;184487;3144111.0;100394;0;18506.068813321297;315388.8052964189;noop;2.996715E7;359290;83.40657964318517;[ 80.5661103492387 19.4338896507613 ];
13;10000;9970;174601;3055998.0;91921;0;17512.637913741222;306519.3580742227;( drop 3 );3.87515E7;480448;80.65701178899694;[ 79.18625895613427 20.81374104386573 ];
