Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4990;4989;29715;604755.0;28388;0;5956.103427540589;121217.67889356584;null;-1;-1;-1;[ 61.86942621571597 38.13057378428403 ];
1;14990;14989;89865;1889956.0;84606;0;5995.396624191074;126089.53232370404;( drop 4 );5345500.0;83823;63.771279958961145;[ 63.07405552773605 36.92594447226395 ];
2;10000;9994;67423;1447648.0;60211;0;6746.347808685211;144851.71102661596;noop;9818700.0;151245;64.91917088168204;[ 66.34679560387404 33.65320439612595 ];
3;10001;9983;67656;1548578.0;61287;0;6777.121105879996;155121.50656115398;( drop 4 );1.112425E7;170424;65.27396376097263;[ 66.40800520279059 33.59199479720941 ];
4;10000;9984;71452;1711865.0;64048;0;7156.650641025641;171460.8373397436;noop;1.59079E7;241875;65.76909560723514;[ 66.94914068185635 33.05085931814365 ];
5;10000;9981;93311;1640500.0;72074;0;9348.862839394851;164362.28834786094;( drop 5 );4600500.0;74748;61.54679723872211;[ 59.72071888630494 40.27928111369506 ];
6;10000;9981;125638;2349800.0;74470;0;12587.716661657149;235427.31189259593;noop;1.242725E7;200385;62.01686753000474;[ 62.29683694423662 37.70316305576338 ];
7;10000;9977;93126;1648729.0;72154;0;9334.06835722161;165252.98185827403;( drop 2 );4019900.0;71064;56.567319599234494;[ 54.352704937396645 45.647295062603355 ];
8;10000;9982;122176;2513371.0;68156;0;12239.63133640553;251790.32258064515;noop;1.066205E7;193269;55.16689174156228;[ 54.352327789418545 45.647672210581455 ];
9;10000;9979;113401;2332999.0;69415;0;11363.964325082674;233790.86080769615;( drop 2 );1.35049E7;271964;49.65693988910297;[ 47.96430366575251 52.03569633424749 ];
10;10000;9984;125463;2508940.0;67484;0;12566.40625;251296.07371794872;noop;1.953655E7;397446;49.15523115089849;[ 48.06875333763739 51.93124666236261 ];
11;10000;9983;114385;1951669.0;75740;0;11457.978563558048;195499.2487228288;( drop 2 );6937450.0;114123;60.78923617500416;[ 59.77182322857018 40.22817677142982 ];
12;10000;9979;145735;2592349.0;82795;0;14604.168754384207;259780.43892173565;noop;1.573245E7;259857;60.54272157378866;[ 60.34995025217003 39.65004974782997 ];
13;9999;9975;136455;2816920.0;63787;0;13679.699248120301;282397.99498746864;( drop 3 );1.87686E7;358775;52.313009546373074;[ 45.49741673079037 54.50258326920963 ];
14;10000;9983;150667;3104663.0;46707;0;15092.35700691175;310994.9914855254;noop;2.483945E7;509441;48.758246784220354;[ 40.29382678356906 59.70617321643094 ];
