Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4990;4989;85627;1548854.0;82579;0;17163.158949689318;310453.79835638404;null;-1;-1;-1;[ 40.522849101334856 59.477150898665144 ];
1;14990;14989;246060;4800851.0;235290;0;16416.038428180666;320291.6138501568;noop;1.527085E7;246060;62.061489067707065;[ 37.938510932292935 62.061489067707065 ];
2;10000;9981;145560;3015365.0;130100;0;14583.70904718966;302110.509968941;( drop 4 );1.093875E7;175485;62.33438755449184;[ 37.58518823852707 62.41481176147293 ];
3;10000;9975;149241;3329867.0;114517;0;14961.503759398496;333821.25313283206;noop;2.00901E7;324725;61.868042189545;[ 38.680724465796935 61.319275534203065 ];
4;10000;9963;202285;3077384.0;182174;0;20303.623406604438;308881.2606644585;( drop 4 );6402300.0;87888;72.84612233752048;[ 28.72086412734508 71.27913587265492 ];
5;10000;9969;194430;3009914.0;165006;0;19503.4607282576;301927.3748620724;noop;2.09957E7;282317;74.36923741751293;[ 24.942652882785577 75.05734711721442 ];
6;10000;9968;187521;3092063.0;160207;0;18812.299357945427;310198.93659711076;( drop 6 );1.64042E7;215507;76.11910517987815;[ 23.833597303768645 76.16640269623136 ];
7;10000;9962;202368;3110141.0;165965;0;20313.993174061434;312200.46175466775;noop;3.142545E7;420079;74.80842889075626;[ 26.606726359898797 73.3932736401012 ];
8;10000;9959;224640;3125081.0;116158;0;22556.481574455265;313794.6580982026;( drop 4 );2.135685E7;242053;88.23212271692563;[ 12.540064102564102 87.4599358974359 ];
9;10000;9966;227133;3153751.0;102662;0;22790.78868151716;316451.03351394745;noop;4.208835E7;469205;89.70140983152353;[ 8.731007823609955 91.26899217639004 ];
10;10000;9961;2458098;2467175.0;743;0;246772.21162533882;247683.4655155105;( drop 4 );2.462024E8;2462024;100.0;[ 0.01114682978465464 99.98885317021535 ];
