Game step;Thinking time(ms);Search time(ms);Iterations;Visited nodes;Added nodes;Memorized states;Iterations/second;Nodes/second;Chosen move;Move score sum;Move visits;Avg move score;Avg search score [ white red ];
0;4990;4988;27005;571390.0;26728;0;5413.993584603048;114552.92702485966;null;-1;-1;-1;[ 56.17848546565451 43.82151453434549 ];
1;14990;14987;85817;1865995.0;83464;0;5726.0959498231805;124507.57323013278;noop;3749200.0;85817;43.68831350431733;[ 56.31168649568267 43.68831350431733 ];
2;10000;9995;57294;1214256.0;54937;0;5732.266133066533;121486.34317158579;( drop 4 );2496300.0;49380;50.55285540704739;[ 50.523615038223895 49.476384961776105 ];
3;10000;9983;58484;1306610.0;55798;0;5858.359210658119;130883.50195332065;noop;5350650.0;107863;49.605981661922996;[ 51.192633882771354 48.807366117228646 ];
4;10000;9984;51735;1149585.0;48761;0;5181.790865384615;115142.72836538461;( drop 4 );3837250.0;78039;49.170927356834405;[ 49.08572533101382 50.91427466898618 ];
5;10000;9987;56563;1350921.0;53516;0;5663.662761590067;135267.9483328327;noop;6617650.0;134601;49.16493933923225;[ 50.84419143256192 49.15580856743808 ];
6;10000;9986;59056;1428347.0;56162;0;5913.879431203685;143034.94892849989;( drop 2 );6820050.0;144960;47.04780629139073;[ 55.32206719046329 44.67793280953671 ];
7;10000;9984;61505;1433639.0;58587;0;6160.35657051282;143593.6498397436;noop;9623700.0;206464;46.6120001549907;[ 54.415901146248274 45.584098853751726 ];
8;10000;9985;64645;1511122.0;60704;0;6474.211316975463;151339.20881321983;( drop 2 );8777300.0;196205;44.735353329425855;[ 55.698816613813904 44.301183386186096 ];
9;10000;9981;67654;1555367.0;62168;0;6778.278729586214;155832.78228634407;noop;1.16538E7;263858;44.166938277406786;[ 57.48218878410737 42.51781121589263 ];
10;9999;9982;78177;1805723.0;65192;0;7831.797235023041;180897.91624924864;( drop 6 );8147100.0;180818;45.056908051189595;[ 53.24711871778145 46.75288128221855 ];
11;10000;9982;81399;1791158.0;64943;0;8154.5782408335;179438.78982167903;noop;1.184505E7;262223;45.17166686369998;[ 54.57253774616396 45.42746225383604 ];
12;10000;9978;71890;1597932.0;56580;0;7204.85067147725;160145.5201443175;( drop 6 );1.29398E7;296675;43.61607820005056;[ 56.432048963694534 43.567951036305466 ];
13;10000;9984;86034;1830414.0;65233;0;8617.1875;183334.73557692306;noop;1.667625E7;382708;43.574343886200445;[ 56.56891461515215 43.43108538484785 ];
14;10000;9982;93969;1892782.0;69343;0;9413.844920857544;189619.515127229;( drop 6 );1.67956E7;393774;42.65289226815381;[ 58.981685449456734 41.018314550543266 ];
15;10025;10005;105527;2045139.0;75529;0;10547.426286856571;204411.69415292353;noop;2.1371E7;499300;42.801922691768475;[ 56.64237588484464 43.35762411515536 ];
16;10000;9976;120199;2194257.0;77918;0;12048.81716118685;219953.5886126704;( drop 7 );1.13124E7;262204;43.14350658266083;[ 57.05954292464995 42.94045707535005 ];
17;10000;9976;134582;2434422.0;66353;0;13490.57738572574;244027.86688051323;noop;1.62535E7;396811;40.96030603990313;[ 63.290038786761976 36.709961213238024 ];
18;10000;9977;142826;2437928.0;63005;0;14315.525709131001;244354.81607697703;( drop 7 );1.66189E7;452820;36.70089660350691;[ 69.95435004831053 30.04564995168947 ];
19;10000;9978;153405;2544257.0;69646;0;15374.323511725797;254986.67067548606;noop;2.12122E7;606226;34.99058107042588;[ 70.05899416577034 29.941005834229653 ];
20;10000;9977;180652;2554843.0;81135;0;18106.845745213992;256073.26851759045;( drop 7 );6507500.0;150948;43.11087261838514;[ 59.08182583087926 40.91817416912074 ];
21;10000;9979;202544;2877142.0;61773;0;20297.023749874737;288319.67130975047;noop;1.30296E7;353491;36.85977860822482;[ 67.7986017852911 32.2013982147089 ];
22;10000;9975;234794;3131136.0;38734;0;23538.245614035088;313898.3458646617;( drop 7 );5735800.0;202319;28.350278520554173;[ 79.27864425837117 20.72135574162883 ];
23;10000;9984;317051;3861590.0;7045;0;31755.909455128207;386777.84455128206;noop;8921600.0;519369;17.17776763726753;[ 89.95145891355018 10.048541086449815 ];
24;10000;9988;342655;3705063.0;23967;0;34306.66800160192;370951.4417300761;( drop 6 );2316700.0;98353;23.554950026943764;[ 77.7598459091506 22.240154090849398 ];
25;10000;9986;419924;4205399.0;1936;0;42051.27178049269;421129.4812737833;noop;6076700.0;518408;11.721848428264996;[ 91.06624055781522 8.933759442184776 ];
26;10000;9995;481378;4630806.0;2769;0;48161.88094047023;463312.256128064;( drop 3 );3146200.0;277377;11.342685226244425;[ 90.07391280864518 9.926087191354819 ];
27;10000;9995;579814;4706247.0;807;0;58010.4052026013;470860.1300650325;noop;7430500.0;858011;8.660145382751503;[ 92.72266623434412 7.277333765655883 ];
28;10000;9997;657088;4948010.0;605;0;65728.51855556667;494949.48484545364;( drop 1 );2731700.0;369072;7.401536827502492;[ 93.54393932015195 6.456060679848057 ];
29;10000;9998;711678;5148834.0;186;0;71182.03640728146;514986.3972794559;noop;6172100.0;1081888;5.704934337010855;[ 95.27398626907113 4.726013730928875 ];
30;10000;9998;756126;5188231.0;9;0;75627.72554510902;518926.8853770754;( drop 1 );4285700.0;1046666;4.094620442433403;[ 95.93625930069857 4.063740699301439 ];
31;10000;9999;775122;5536136.0;15;0;77519.95199519952;553668.9668966896;noop;7516500.0;1826123;4.116097327507512;[ 95.94309024901887 4.056909750981136 ];
32;10000;9999;849201;5381434.0;11;0;84928.59285928593;538197.2197219722;( drop 1 );5689400.0;981899;5.7942823039844225;[ 95.38389615650476 4.616103843495239 ];
33;10000;9999;1056421;5583548.0;32;0;105652.66526652666;558410.6410641064;noop;1.0188E7;2038326;4.998219126871756;[ 95.74175447099215 4.258245529007848 ];
34;10000;10000;1896817;5350548.0;5;0;189681.7;535054.8;( drop 5 );1701600.0;892415;1.9067362157740513;[ 98.87548456176847 1.1245154382315214 ];
